doc_id,question,choices,correct_answer,llada_prediction,llama_prediction,llada_correct,llama_correct,question_length,num_choices,agreement,llada_advantage,llama_advantage
1789,"Q: Tracy crossed the rubicon because they wanted to cross it and be the best. What does Tracy need to do before this? 
  choice: Keep working even if they fail
  choice: Need to be the best
  choice: Need to be the worst
A:","['Need to be the best', 'Keep working even if they fail', 'Need to be the worst']",Keep working even if they fail,"['-2.9161776453256607', '0.0']","['-4.34375', 'False']",False,False,223,3,True,False,False
1790,"Q: Alex made Casey escape jail by blowing a hole in the wall so they could go find the buried money. What will happen to Alex? 
  choice: Be chased by police
  choice: Become famous
  choice: Become rich
A:","['Become famous', 'Be chased by police', 'Become rich']",Be chased by police,"['-6.7626190185546875', '0.0']","['-3.921875', 'False']",False,False,206,3,True,False,False
1791,"Q: Sydney was trying to get the kitchen mopped but Austin interfered by walking in the kitchen repeatedly. How would you describe Austin? 
  choice: Angry that Austin keep walking on the floor
  choice: Flippant
  choice: Frustrated with Austin
A:","['Flippant', 'Angry that Austin keep walking on the floor', 'Frustrated with Austin']",Flippant,"['-10.337160110473633', '0.0']","['-1.625', 'False']",False,False,247,3,True,False,False
1792,"Q: Sydney guessed you could say that Sydney loved teaching and teaches chemistry. What will the students want to do next? 
  choice: The students will all drop out of Sydney's class
  choice: The students will report Sydney to the dean
  choice: Their favorite teacher
A:","['The students will report Sydney to the dean', ""The students will all drop out of Sydney's class"", 'Their favorite teacher']",Their favorite teacher,"['-5.1208378076553345', '0.0']","['-3.203125', 'False']",False,False,271,3,True,False,False
1793,"Q: Jan had learned about misogyny all her life and gave birth to a daughter that evening. What will Jan want to do next? 
  choice: Allow males in women's spaces
  choice: Allow men to rewrite laws erasing sex based protections for women
  choice: Protect her from males
A:","['Protect her from males', ""Allow males in women's spaces"", 'Allow men to rewrite laws erasing sex based protections for women']",Protect her from males,"['-3.3614181131124496', '0.0']","['-3.90625', 'False']",False,False,273,3,True,False,False
1794,"Q: cameron was bored out of his mind so he left the show early. How would you describe Cameron? 
  choice: As boring
  choice: Fun
  choice: Upset for wasting their money on the ticket
A:","['Upset for wasting their money on the ticket', 'Fun', 'As boring']",Upset for wasting their money on the ticket,"['-1.9666049350053072', '0.0']","['-4.5625', 'False']",False,False,187,3,True,False,False
1795,"Q: As the room filled and got louder, Taylor got louder. Why did Taylor do this? 
  choice: Speak over the noise
  choice: Were mad
  choice: Were obnoxious
A:","['Were obnoxious', 'Speak over the noise', 'Were mad']",Speak over the noise,"['-17.245834350585938', '0.0']","['-3.109375', 'False']",False,False,159,3,True,False,False
1796,"Q: bailey decided to play a card game with her friends. Bailey held the cards. How would Others feel as a result? 
  choice: Angry
  choice: Cool
  choice: Uptight
A:","['Angry', 'Uptight', 'Cool']",Cool,"['-4.46875', '0.0']","['-1.5', 'True']",False,False,166,3,True,False,False
1797,"Q: After having it spoken discreetly to him, Taylor repeated the lord's request loudly for all to hear. How would you describe Taylor? 
  choice: Considerate of the feelings of others
  choice: Evil
  choice: Rude in social situations
A:","['Considerate of the feelings of others', 'Rude in social situations', 'Evil']",Rude in social situations,"['-1.6004929393529892', '0.0']","['-0.49609375', 'True']",False,False,237,3,True,False,False
1798,"Q: Carson gave their friend some milk and cookies while they were playing games. What will happen to Others? 
  choice: Ask about fun
  choice: Have fun
  choice: Talk about them
A:","['Talk about them', 'Have fun', 'Ask about fun']",Have fun,"['-6.7492620050907135', '0.0']","['-4.25', 'False']",False,False,181,3,True,False,False
1799,"Q: Carson learned a lot in school, as well as taking self-paced courses online, reading books, and practicing real-world skills. How would you describe Carson? 
  choice: Driven by curiosity and pragmatism
  choice: Hardworking
  choice: Interested in learning only the basics
A:","['Driven by curiosity and pragmatism', 'Interested in learning only the basics', 'Hardworking']",Hardworking,"['-1.076338917016983', '0.0']","['-1.59375', 'False']",False,False,279,3,True,False,False
1800,"Q: Quinn colored her hair a light ghosted grey color. How would Quinn feel afterwards? 
  choice: Artistic
  choice: Ugly
  choice: Unwanted
A:","['Artistic', 'Unwanted', 'Ugly']",Artistic,"['-0.042724609375', '0.0']","['-1.90625', 'False']",False,False,143,3,True,False,False
1801,"Q: Wanting to get away from friends and family, Sasha spent a weekend in the mountains. How would Others feel as a result? 
  choice: Hurt
  choice: Refreshed
  choice: Relaxed
A:","['Refreshed', 'Hurt', 'Relaxed']",Hurt,"['-1.235873632133007', '0.0']","['-1.90625', 'False']",False,False,179,3,True,False,False
1802,"Q: Cameron took Kai's complaint seriously and issues the complaint to the police for a serious investigation. How would you describe Cameron? 
  choice: Feeling bored
  choice: Feeling passive
  choice: Feeling worried
A:","['Feeling worried', 'Feeling bored', 'Feeling passive']",Feeling worried,"['-1.7649078369140625', '0.0']","['-0.703125', 'True']",False,False,221,3,True,False,False
1803,"Q: Riley made friends easily and had a big social circle very quickly. How would you describe Riley? 
  choice: Extraverted
  choice: Frustrated they couldn't spend as much time with Riley
  choice: Happy for Riley for having a lot of friends
A:","[""Frustrated they couldn't spend as much time with Riley"", 'Happy for Riley for having a lot of friends', 'Extraverted']",Extraverted,"['-15.32605493068695', '0.0']","['-3.46875', 'False']",False,False,245,3,True,False,False
1804,"Q: Tracy went camping during the weekend for the first time in their life. What does Tracy need to do before this? 
  choice: Find their old camping supplies
  choice: Go buy camping supplies
  choice: Wash their old sleeping bag
A:","['Find their old camping supplies', 'Go buy camping supplies', 'Wash their old sleeping bag']",Go buy camping supplies,"['-5.063007965683937', '0.0']","['-1.96875', 'False']",False,False,232,3,True,False,False
1805,"Q: When Remy's tire went flat on his way to work, he said a bad word. Why did Remy do this? 
  choice: Avoid being late for an appointment
  choice: Avoid being thought of as a wimp
  choice: Remy who has tired his work
A:","['Remy who has tired his work', 'Avoid being thought of as a wimp', 'Avoid being late for an appointment']",Avoid being thought of as a wimp,"['-6.699642717838287', '0.0']","['-1.484375', 'True']",False,False,222,3,True,False,False
1806,"Q: Taylor gave his friend a high five after he got a strike in bowling. What will happen to Others? 
  choice: Bowl next
  choice: Buy a pair of shoes
  choice: Roll some dice
A:","['Buy a pair of shoes', 'Bowl next', 'Roll some dice']",Bowl next,"['-2.946950078010559', '0.0']","['-2.53125', 'False']",False,False,178,3,True,False,False
1807,"Q: Aubrey agree to help Sasha since she needed to move into her new apartment immediately but didn't have any help. What will Sasha want to do next? 
  choice: Be angry with Aubrey for agreeing to help with the move
  choice: Lecture Aubrey on why she shouldn't help friends move
  choice: Show appreciation to Aubrey by buying her a bottle of wine
A:","[""Lecture Aubrey on why she shouldn't help friends move"", 'Show appreciation to Aubrey by buying her a bottle of wine', 'Be angry with Aubrey for agreeing to help with the move']",Show appreciation to Aubrey by buying her a bottle of wine,"['-10.901125628617592', '0.0']","['-4.21875', 'False']",False,False,351,3,True,False,False
1808,"Q: Carson shook Jan's head again to wake her up after the accident. What will Jan want to do next? 
  choice: Call an ambulance
  choice: Check the girl for a pulse
  choice: Continue waking up
A:","['Check the girl for a pulse', 'Call an ambulance', 'Continue waking up']",Continue waking up,"['-4.278835713863373', '0.0']","['-3.28125', 'False']",False,False,196,3,True,False,False
1809,"Q: Robin's boyfriend got on one knee to propose. Robin held their breath. How would Robin feel afterwards? 
  choice: Anxious
  choice: Disappointed in the boyfriend's actions
  choice: Excited that they are getting engaged
A:","['Anxious', 'Excited that they are getting engaged', ""Disappointed in the boyfriend's actions""]",Excited that they are getting engaged,"['-3.188886985182762', '0.0']","['-2.203125', 'False']",False,False,226,3,True,False,False
1810,"Q: Aubrey fulfilled Alex's requests. What will Aubrey want to do next? 
  choice: Requesting
  choice: Work harder on the requests
  choice: Work on the next one
A:","['Work harder on the requests', 'Work on the next one', 'Requesting']",Work on the next one,"['-3.627007432281971', '0.0']","['-2.71875', 'False']",False,False,164,3,True,False,False
1811,"Q: Cameron moved Kendall's body because they didn't want anyone to see. What will Cameron want to do next? 
  choice: Admit to their crime
  choice: Escape
  choice: They were being discreet
A:","['Escape', 'Admit to their crime', 'They were being discreet']",Escape,"['-0.07171630859375', '0.0']","['-4.09375', 'False']",False,False,193,3,True,False,False
1812,"Q: Austin blew smoke from his lips as he sat on the bench and puffed on his pipe. What does Austin need to do before this? 
  choice: Have a cigarette
  choice: Have a fireplace
  choice: Have a match
A:","['Have a cigarette', 'Have a fireplace', 'Have a match']",Have a cigarette,"['-3.1242916211485863', '0.0']","['-3.65625', 'False']",False,False,203,3,True,False,False
1813,"Q: Addison took long walks on the beach to lose weight. How would Addison feel afterwards? 
  choice: Dedicated to the goal
  choice: Lazy
  choice: Well exercised
A:","['Well exercised', 'Dedicated to the goal', 'Lazy']",Dedicated to the goal,"['-6.274140655994415', '0.0']","['-1.765625', 'True']",False,False,166,3,True,False,False
1814,"Q: Jesse was wondering if they got into a school. They checked the mail every day. What does Jesse need to do before this? 
  choice: Call the school
  choice: Checked the mail again tomorrow
  choice: Know about a school
A:","['Checked the mail again tomorrow', 'Call the school', 'Know about a school']",Know about a school,"['-2.863310471177101', '0.0']","['-3.5', 'False']",False,False,224,3,True,False,False
1815,"Q: Cameron got to the restaurant and decided to order some pizza there. How would Others feel as a result? 
  choice: In the mood for italian food
  choice: Like dancing
  choice: Ready to order
A:","['Ready to order', 'Like dancing', 'In the mood for italian food']",In the mood for italian food,"['-3.0325331538915634', '0.0']","['-2.96875', 'False']",False,False,197,3,True,False,False
1816,"Q: Austin wrapped their jacket around their waist to free their hands to help move boxes. What will Austin want to do next? 
  choice: Did not want to be restrained by a jacket
  choice: Pick up boxes for others
  choice: Wanted to move about freely
A:","['Did not want to be restrained by a jacket', 'Wanted to move about freely', 'Pick up boxes for others']",Pick up boxes for others,"['-3.5976932095363736', '0.0']","['-3.421875', 'False']",False,False,252,3,True,False,False
1817,"Q: Jan went to a party and started talking to one of her friends that she cared about a lot. How would Others feel as a result? 
  choice: Angry and sad
  choice: Bored and angry
  choice: Quite happy
A:","['Quite happy', 'Angry and sad', 'Bored and angry']",Quite happy,"['-2.039029836654663', '0.0']","['-2.734375', 'False']",False,False,203,3,True,False,False
1818,"Q: Austin loved Sydney's neighbor that they asked their parents to move near them. What will Sydney want to do next? 
  choice: Ask their parents to move near Sydney's neighbor
  choice: Be friends with Sydney
  choice: Look up housing prices in the area
A:","['Look up housing prices in the area', 'Be friends with Sydney', ""Ask their parents to move near Sydney's neighbor""]",Look up housing prices in the area,"['-3.3704890310764313', '0.0']","['-5.15625', 'False']",False,False,257,3,True,False,False
1819,"Q: Robin took a long time to get in the car with her broken leg. How would Robin feel afterwards? 
  choice: In recovery
  choice: Peaceful
  choice: Relieved
A:","['In recovery', 'Relieved', 'Peaceful']",Relieved,"['-1.9662045240402222', '0.0']","['-1.2890625', 'True']",False,False,161,3,True,False,False
1820,"Q: Jesse took years to complete college but finally got his degree. What will Jesse want to do next? 
  choice: Enroll in college
  choice: Get a job next
  choice: Pay for college
A:","['Enroll in college', 'Get a job next', 'Pay for college']",Get a job next,"['-5.161576807498932', '0.0']","['-1.734375', 'True']",False,False,183,3,True,False,False
1821,"Q: Cameron drove nearly three hours so that he could pick Robin up from the nearest airport. What will Cameron want to do next? 
  choice: Leave and drive back the next day instead
  choice: Stop in the airport to use the restroom
  choice: Turn around and make the drive back again
A:","['Turn around and make the drive back again', 'Leave and drive back the next day instead', 'Stop in the airport to use the restroom']",Stop in the airport to use the restroom,"['-5.291558176279068', '0.0']","['-2.9375', 'False']",False,False,285,3,True,False,False
1822,"Q: Quin did not consider that his words may have the feelings of others. What will Others want to do next? 
  choice: Be best friends with Quin
  choice: Other's will not want to confide in Quin
  choice: Say hurtful things to other people
A:","['Be best friends with Quin', ""Other's will not want to confide in Quin"", 'Say hurtful things to other people']",Other's will not want to confide in Quin,"['-3.0074392408132553', '0.0']","['-3.859375', 'False']",False,False,242,3,True,False,False
1823,"Q: Ash always performed better at his workplace after a warm cup of coffee. What will Ash want to do next? 
  choice: Go home
  choice: Start a new task
  choice: Take some nyquil
A:","['Start a new task', 'Take some nyquil', 'Go home']",Start a new task,"['-2.6173273772001266', '0.0']","['-2.46875', 'False']",False,False,182,3,True,False,False
1824,"Q: Austin went fishing to the lake with Carson and some friends that night. What will happen to Carson? 
  choice: Get drunk
  choice: Hunt ducks
  choice: Sleep
A:","['Get drunk', 'Sleep', 'Hunt ducks']",Sleep,"['-6.778972387313843', '0.0']","['-2.203125', 'False']",False,False,164,3,True,False,False
1825,"Q: Sasha was the most popular girl in school when she accepted Jordan's invitation to go on a date. What will Jordan want to do next? 
  choice: Go on a date with Valerie
  choice: Plan a best friends outing with Sasha
  choice: Plan a romantic evening with Sasha
A:","['Plan a best friends outing with Sasha', 'Plan a romantic evening with Sasha', 'Go on a date with Valerie']",Plan a romantic evening with Sasha,"['-6.800971478223801', '0.0']","['-3.421875', 'False']",False,False,266,3,True,False,False
1826,"Q: Kai wanted to do something fun for the weekend. Kai went camping with friends. How would Others feel as a result? 
  choice: Happy
  choice: Nervous
  choice: Terrified
A:","['Happy', 'Nervous', 'Terrified']",Happy,"['-1.28125', '0.0']","['-1.453125', 'True']",False,False,174,3,True,False,False
1827,"Q: Carson told Lee it was risky. Lee looked at Carson in deep thought. What will Carson want to do next? 
  choice: Find something risky
  choice: Wait for Lee to respond
  choice: Want to tell their friend something
A:","['Find something risky', 'Wait for Lee to respond', 'Want to tell their friend something']",Wait for Lee to respond,"['-3.1400026082992554', '0.0']","['-1.5546875', 'False']",False,False,219,3,True,False,False
1828,"Q: Bailey passed Jesse an examination booklet after she decided not to study that subject anymore. What will Bailey want to do next? 
  choice: Give the booklet back to Bailey
  choice: Leave the class
  choice: Throw away the examination booklet
A:","['Give the booklet back to Bailey', 'Leave the class', 'Throw away the examination booklet']",Leave the class,"['-1.5767562538385391', '0.0']","['-1.5078125', 'True']",False,False,249,3,True,False,False
1829,"Q: Riley played a part in the revolution while it was still in the planning phases. What will Riley want to do next? 
  choice: Disengage from their efforts to plan the revolution
  choice: Get interested in the plan of the revolution
  choice: Proceed in their efforts to plan the revolution
A:","['Disengage from their efforts to plan the revolution', 'Get interested in the plan of the revolution', 'Proceed in their efforts to plan the revolution']",Proceed in their efforts to plan the revolution,"['-6.39643731713295', '0.0']","['-2.625', 'False']",False,False,295,3,True,False,False
1830,"Q: Skylar was outdoors in the wintertime and pulled the wool over their eyes and face. How would you describe Skylar? 
  choice: Feeling cold
  choice: Feeling warm
  choice: Wearing wool
A:","['Feeling cold', 'Wearing wool', 'Feeling warm']",Feeling cold,"['-0.5541229248046875', '0.0']","['-0.859375', 'True']",False,False,190,3,True,False,False
1831,"Q: Skylar joined Sasha's ranks as one of the only employees to never miss a day of work in 5 years. What will Sasha want to do next? 
  choice: Congratulate Skylar for failing
  choice: Do themselves proud
  choice: Try to continue not missing work
A:","['Congratulate Skylar for failing', 'Try to continue not missing work', 'Do themselves proud']",Try to continue not missing work,"['-3.988488346338272', '0.0']","['-2.609375', 'False']",False,False,251,3,True,False,False
1832,"Q: Lee left a mess upon Ash's bedroom after they were done playing. What will happen to Lee? 
  choice: Be dumb
  choice: Be smarter
  choice: Stay dirty
A:","['Stay dirty', 'Be smarter', 'Be dumb']",Stay dirty,"['-4.3826669454574585', '0.0']","['-3.640625', 'False']",False,False,156,3,True,False,False
1833,"Q: Skylar distributed the data in several forms without double checking the figures. What does Skylar need to do before this? 
  choice: Gather the data
  choice: Hand out the forms
  choice: Rush things
A:","['Gather the data', 'Hand out the forms', 'Rush things']",Rush things,"['-2.03619771450758', '0.0']","['-1.9375', 'False']",False,False,206,3,True,False,False
1834,"Q: Aubrey sounded good today considering they had been sick last week. How would Aubrey feel as a result? 
  choice: Elated that they are not sick
  choice: They were grateful
  choice: They were unhealthy
A:","['They were grateful', 'They were unhealthy', 'Elated that they are not sick']",Elated that they are not sick,"['-1.939600147306919', '0.0']","['-2.5625', 'False']",False,False,208,3,True,False,False
1835,"Q: Sasha was taking a train back to school, so Jan took Sasha to the station. What does Jan need to do before this? 
  choice: Check the train schedule
  choice: Make sure she get's on the train
  choice: Make sure she get's where she's going
A:","['Check the train schedule', ""Make sure she get's on the train"", ""Make sure she get's where she's going""]",Check the train schedule,"['-3.1865486204624176', '0.0']","['-2.046875', 'False']",False,False,245,3,True,False,False
1836,"Q: Sydney opened a savings account after she won 1 million dollars from the lottery. Why did Sydney do this? 
  choice: Gain interest on the money
  choice: Scratch a lottery ticket
  choice: Share it with friends and family
A:","['Share it with friends and family', 'Gain interest on the money', 'Scratch a lottery ticket']",Gain interest on the money,"['-10.665989518165588', '0.0']","['-6.15625', 'False']",False,False,227,3,True,False,False
1837,"Q: Austin noticed that the pants did not fit well so Austin wrapped a belt around the waist. What does Austin need to do before this? 
  choice: Find the belt
  choice: Take off the pants
  choice: Test out the pants
A:","['Find the belt', 'Take off the pants', 'Test out the pants']",Find the belt,"['-1.114611528813839', '0.0']","['-1.28125', 'True']",False,False,219,3,True,False,False
1838,"Q: Kai wanted to help out at work so they brought Carson's tools to them. What will Kai want to do next? 
  choice: Help Carson with what they are doing
  choice: Think about if their doing the work right
  choice: Wanted to be responsible
A:","['Think about if their doing the work right', 'Help Carson with what they are doing', 'Wanted to be responsible']",Help Carson with what they are doing,"['-5.099293828010559', '0.0']","['-3.765625', 'False']",False,False,242,3,True,False,False
1839,"Q: Jordan wanted to buy Kendall a birthday gift so they went to the pet store. What does Jordan need to do before this? 
  choice: And Kendall are siblings
  choice: Ask Kendall what they want
  choice: Drive around till they find a pet store
A:","['Ask Kendall what they want', 'Drive around till they find a pet store', 'And Kendall are siblings']",Ask Kendall what they want,"['-2.8394921720027924', '0.0']","['-2.0', 'True']",False,False,245,3,True,False,False
1840,"Q: Carson knew they were right, and Taylor proved Carson's point. What will happen to Taylor? 
  choice: Ask Carson how they knew
  choice: He will rub it in their face
  choice: Not ask Carson anything
A:","['Not ask Carson anything', 'He will rub it in their face', 'Ask Carson how they knew']",Ask Carson how they knew,"['-13.457054316997528', '0.0']","['-3.953125', 'False']",False,False,205,3,True,False,False
1841,"Q: Cameron was going to go to the zoo and asked if my kids could go. Cameron took my children and I had an afternoon alone. How would Cameron feel afterwards? 
  choice: Bad
  choice: Guilty
  choice: Pleased
A:","['Guilty', 'Pleased', 'Bad']",Pleased,"['-4.245468616485596', '0.0']","['-1.8125', 'False']",False,False,211,3,True,False,False
1842,"Q: taylor recruited kai into his cult and filled his mind with ideas. Why did Taylor do this? 
  choice: Ask Kai if they have any friends
  choice: Be selfish
  choice: Help kai out
A:","['Ask Kai if they have any friends', 'Help kai out', 'Be selfish']",Be selfish,"['-5.523345530033112', '0.0']","['-2.90625', 'False']",False,False,184,3,True,False,False
1843,"Q: Tracy crossed the rubicon with her pack and equipment. How would Tracy feel afterwards? 
  choice: Full of energy
  choice: Outdoorsy
  choice: Tired
A:","['Tired', 'Full of energy', 'Outdoorsy']",Tired,"['-6.601568639278412', '0.0']","['-2.828125', 'False']",False,False,155,3,True,False,False
1844,"Q: Jan took the kids to NYC to see a show of one of their favorite artist. Why did Jan do this? 
  choice: Get a nice hotel room for the night
  choice: Have a nice dinner in NYC
  choice: Spend some time with the kids
A:","['Get a nice hotel room for the night', 'Spend some time with the kids', 'Have a nice dinner in NYC']",Spend some time with the kids,"['-8.474448770284653', '0.0']","['-2.5625', 'False']",False,False,221,3,True,False,False
1845,"Q: kai grabbed carson's tools and stole them to get back at carson. What will Carson want to do next? 
  choice: Call the police
  choice: Find the tools
  choice: Ignore kai
A:","['Find the tools', 'Call the police', 'Ignore kai']",Call the police,"['-3.1160059571266174', '0.0']","['-2.125', 'False']",False,False,177,3,True,False,False
1846,"Q: Taylor invited Sasha to join Riley at the county fair this weekend. How would Sasha feel as a result? 
  choice: Friendly
  choice: Thoughtful
  choice: Wanted
A:","['Friendly', 'Wanted', 'Thoughtful']",Friendly,"['-6.03125', '0.0']","['-1.6484375', 'True']",False,False,165,3,True,False,False
1847,"Q: Sasha got very tired, so she took a nap. How would Sasha feel afterwards? 
  choice: Energetic
  choice: Exhausted
  choice: More tired
A:","['Exhausted', 'Energetic', 'More tired']",Energetic,"['-9.965028285980225', '0.0']","['-2.90625', 'False']",False,False,141,3,True,False,False
1848,"Q: After planning and hoping for many years, Tracy gave birth to Addison. Why did Tracy do this? 
  choice: Be a parent
  choice: Be fed
  choice: Be her mother
A:","['Be fed', 'Be her mother', 'Be a parent']",Be a parent,"['-7.4604034423828125', '0.0']","['-4.3125', 'False']",False,False,163,3,True,False,False
1849,"Q: Austin had fun one night watcing movies with their friends. How would Austin feel afterwards? 
  choice: Amicable
  choice: Good for being at home
  choice: Good for being with their friends
A:","['Good for being at home', 'Amicable', 'Good for being with their friends']",Good for being with their friends,"['-6.648169480264187', '0.0']","['-3.125', 'False']",False,False,196,3,True,False,False
1850,"Q: Remy started to dance because he had been drinking. How would Remy feel afterwards? 
  choice: Embarassed
  choice: Fun loving
  choice: Humiliated
A:","['Humiliated', 'Embarassed', 'Fun loving']",Fun loving,"['-7.063055485486984', '0.0']","['-1.4453125', 'True']",False,False,153,3,True,False,False
1851,"Q: Riley screamed in pain as the person across from them smashed their fists into Riley. What does Riley need to do before this? 
  choice: Need to do nothing
  choice: Need to sit still
  choice: Need to try to escape
A:","['Need to do nothing', 'Need to sit still', 'Need to try to escape']",Need to do nothing,"['-5.87562882900238', '0.0']","['-3.125', 'False']",False,False,221,3,True,False,False
1852,"Q: Taylor was waiting on the birth of his child. Quinn had asked about the baby and Taylor was going to keep Quinn posted. What does Taylor need to do before this? 
  choice: Go to the hospital
  choice: Tell Quinn everything
  choice: Tell Quinn more
A:","['Tell Quinn more', 'Tell Quinn everything', 'Go to the hospital']",Go to the hospital,"['-5.474482536315918', '0.0']","['-4.15625', 'False']",False,False,254,3,True,False,False
1853,"Q: When Riley noticed Jesse, he stared at him with suspicious eyes. What will Jesse want to do next? 
  choice: Avoid Riley
  choice: Saw Jesse wearing Riely's brand new sweater
  choice: Thinks that Jesse stole their sex partner
A:","[""Saw Jesse wearing Riely's brand new sweater"", 'Thinks that Jesse stole their sex partner', 'Avoid Riley']",Avoid Riley,"['-3.100435180356726', '0.0']","['-4.28125', 'False']",False,False,232,3,True,False,False
1854,"Q: Jordan was going for a walk and brought the kids. What does Jordan need to do before this? 
  choice: Get the kids ready
  choice: Wanted to get some exercise
  choice: Wanted to get some fresh air
A:","['Get the kids ready', 'Wanted to get some exercise', 'Wanted to get some fresh air']",Get the kids ready,"['-1.442080669105053', '0.0']","['-2.34375', 'False']",False,False,203,3,True,False,False
1855,"Q: kendall was a nice and caring person so she wrapped a scarf around my neck. How would Others feel as a result? 
  choice: Normal
  choice: Upset
  choice: Weird
A:","['Normal', 'Weird', 'Upset']",Normal,"['-0.57421875', '0.0']","['-1.921875', 'True']",False,False,166,3,True,False,False
1856,"Q: Riley went out to the club with some friends excited for the weekend. What will Others want to do next? 
  choice: Ask his friends if they are trying to go clubbing
  choice: Get dressed for the club
  choice: Stay up really late
A:","['Get dressed for the club', 'Ask his friends if they are trying to go clubbing', 'Stay up really late']",Stay up really late,"['-2.10081934183836', '0.0']","['-3.40625', 'False']",False,False,235,3,True,False,False
1857,"Q: Lee gave Taylor's friend a ride to the store when Taylor was unable to help. What will Taylor do next? 
  choice: Tell Lee to get lost
  choice: Thank Lee for helping
  choice: Yell at Lee
A:","['Tell Lee to get lost', 'Yell at Lee', 'Thank Lee for helping']",Thank Lee for helping,"['-6.835446923971176', '0.0']","['-1.890625', 'False']",False,False,194,3,True,False,False
1858,"Q: Lee found their friends at the food court at the mall. What will Lee want to do next? 
  choice: Avoid being seen by friends
  choice: Order some food to share
  choice: Sneak behind the table
A:","['Sneak behind the table', 'Order some food to share', 'Avoid being seen by friends']",Order some food to share,"['-8.382754027843475', '0.0']","['-4.15625', 'False']",False,False,198,3,True,False,False
1859,"Q: Kai studied all day and finished her homework first. What does Kai need to do before this? 
  choice: Class to submitted to homework first
  choice: Sharpen her pencils
  choice: Take a nap
A:","['Take a nap', 'Sharpen her pencils', 'Class to submitted to homework first']",Sharpen her pencils,"['-7.968452036380768', '0.0']","['-4.34375', 'False']",False,False,195,3,True,False,False
1860,"Q: Quinn had gotten in a fight with their friend and then Quinn rubbed salt in the wound. How would their friend feel as a result? 
  choice: Grateful
  choice: Happy
  choice: Mad
A:","['Mad', 'Grateful', 'Happy']",Mad,"['-0.22705078125', '0.0']","['-2.296875', 'False']",False,False,183,3,True,False,False
1861,"Q: Alex looked it up online when she couldn't find the information in a book. How would Alex feel afterwards? 
  choice: Clueless
  choice: Like a fool
  choice: Smart
A:","['Like a fool', 'Clueless', 'Smart']",Smart,"['-7.029162585735321', '0.0']","['-1.8203125', 'False']",False,False,170,3,True,False,False
1862,"Q: Casey called Aubrey's parents and wanted to find out information on Aubrey's birthday. What will Casey want to do next? 
  choice: Throw Aubrey a party
  choice: Treat Aubrey
  choice: Want revenge on Aubrey's parents
A:","[""Want revenge on Aubrey's parents"", 'Treat Aubrey', 'Throw Aubrey a party']",Throw Aubrey a party,"['-6.971437305212021', '0.0']","['-4.15625', 'False']",False,False,223,3,True,False,False
1863,"Q: Jordan felt bad after eating a rotten apple, but didn't care. How would you describe Jordan? 
  choice: Apathetic
  choice: Highly excitable
  choice: Very sensitive
A:","['Apathetic', 'Very sensitive', 'Highly excitable']",Apathetic,"['-0.23011134564876556', '0.0']","['-0.7734375', 'True']",False,False,171,3,True,False,False
1864,"Q: As it was part of his duties, Alex carried Robin into the execution. What will Alex want to do next? 
  choice: Help Robin get free
  choice: Secured for execution
  choice: Wanted to perform honorably
A:","['Help Robin get free', 'Secured for execution', 'Wanted to perform honorably']",Secured for execution,"['-4.419604420661926', '0.0']","['-1.671875', 'False']",False,False,207,3,True,False,False
1865,"Q: Carson's son was not allowed on the Other's football team because of his poor eyesight. Carson took his son to the eye doctor. What will Others want to do next? 
  choice: Accept Carson's son
  choice: Pick out eyeglasses
  choice: Refuse Carson's admittance
A:","['Pick out eyeglasses', ""Refuse Carson's admittance"", ""Accept Carson's son""]",Accept Carson's son,"['-4.669821351766586', '0.0']","['-2.65625', 'False']",False,False,264,3,True,False,False
1866,"Q: Tracy crossed the Rubicon and went across to see everything else. What will Tracy want to do next? 
  choice: Pack smartly
  choice: Want to know
  choice: Wanted to be great
A:","['Pack smartly', 'Want to know', 'Wanted to be great']",Want to know,"['-1.8835555016994476', '0.0']","['-1.7734375', 'False']",False,False,180,3,True,False,False
1867,"Q: Kendall caught Jordan's eyes when Kendall wore a new dress for the party. How would Kendall feel afterwards? 
  choice: Happy she decided to wear the new dress
  choice: Pretty
  choice: Ugly
A:","['Pretty', 'Happy she decided to wear the new dress', 'Ugly']",Pretty,"['-2.984375', '0.0']","['-2.359375', 'False']",False,False,197,3,True,False,False
1868,"Q: Aubrey went to the park for a walk and met a stranger there. What will Aubrey want to do next? 
  choice: Get to know them
  choice: Go home with them
  choice: Put on athletic shoes and shorts
A:","['Go home with them', 'Put on athletic shoes and shorts', 'Get to know them']",Get to know them,"['-9.073558390140533', '0.0']","['-3.34375', 'False']",False,False,199,3,True,False,False
1869,"Q: Casey told their problems to the mail person that delivered to their home. What will Casey want to do next? 
  choice: Be pushy
  choice: Be rude
  choice: Say goodbye
A:","['Be pushy', 'Say goodbye', 'Be rude']",Say goodbye,"['-3.9656363129615784', '0.0']","['-1.671875', 'True']",False,False,173,3,True,False,False
1870,"Q: Even though they were quite embarrassed to miss a problem in front of the entire class, Quinn stood corrected after their mistake. How would you describe Quinn? 
  choice: Confident and admirable
  choice: Disingenuous and dishonest
  choice: Embarrassed
A:","['Disingenuous and dishonest', 'Confident and admirable', 'Embarrassed']",Confident and admirable,"['-9.634357631206512', '0.0']","['-3.890625', 'False']",False,False,260,3,True,False,False
