doc_id,premise,hypothesis,true_label,llada_prediction,llama_prediction,llada_correct,llama_correct,llada_margin,llama_margin,llada_confidence,llama_confidence,premise_length,hypothesis_length,agreement,llada_advantage,llama_advantage
7498,These provisions may have to be reexamined as well.,These provisions do not require examination. ,contradiction,contradiction,entailment,True,False,0.125,0.0,0.125,0.0,51,45,False,True,False
7501,Meet the Press host Tim Russert took his Christmas vacation five days early by letting Rep.,"Tim Russert didn't take a vacation, he continued to work on Meet The Press.",contradiction,contradiction,entailment,True,False,0.125,-0.375,0.125,0.375,91,75,False,True,False
7503,"As a result of these procedures, the Department estimates an annual net savings of $545 million.",An annual net savings of $545 million has been estimated by the Department.,entailment,entailment,contradiction,True,False,0.75,-0.125,0.75,0.125,96,75,False,True,False
7506,Whether a government postal service can engage in these kinds of negotiations deserves serious study.,It is already certain that the postal service can engage in these negotiations.,contradiction,contradiction,entailment,True,False,0.25,-0.74609375,0.25,0.74609375,101,79,False,True,False
7519,"I regretfully acknowledge that it may even make practical sense to have a few hired guns like Norquist, Downey, and Weber around--people of value only for their connections to power, not for any knowledge or talent.",It's a bad idea to have the hired guns here.,contradiction,contradiction,entailment,True,False,0.4921875,0.0,0.4921875,0.0,215,44,False,True,False
7544,"Under the overmechanical assumptions of affirmative-action opponents themselves (and putting aside the racial IQ theories of Murray and some others), blacks would move up the list, and whites would move down.",The assumptions of affirmative action opponents are overly mechanical.,entailment,entailment,contradiction,True,False,0.8125,-0.5,0.8125,0.5,208,70,False,True,False
7548,"This whole unsavory episode brings back memories of skits with Monty Python ! One of my favorite lines was, You are guilty of six--no, seven--charges of heresy.",This episode reminds me of Mean Girls.,contradiction,contradiction,entailment,True,False,0.6171875,-0.625,0.6171875,0.625,160,38,False,True,False
7554,i'd say they appraised it it's gone up you now maybe like five percent,It has gone down about twelve percent. ,contradiction,contradiction,neutral,True,False,0.875,0.0,0.875,0.0,70,39,False,True,False
7572,"And frankly, the number seems a tad low to me.",The number looks too high in my opinion.,contradiction,contradiction,entailment,True,False,0.25,-0.375,0.25,0.375,46,40,False,True,False
7576,i think it's real good anyway it's it's been it was nice meeting you,I don't wanna see you again,contradiction,contradiction,entailment,True,False,0.6328125,-0.375,0.6328125,0.375,68,27,False,True,False
7582,He and his associates weren't operating at the level of metaphor.,He and his associates were operating at the level of the metaphor.,contradiction,contradiction,entailment,True,False,0.125,-0.125,0.125,0.125,65,66,False,True,False
7586,"Every fresh circumstance seems to establish it more clearly.""",Every new thing seems to disprove it.,contradiction,contradiction,entailment,True,False,1.0,-0.375,1.0,0.375,61,37,False,True,False
7598,"If you land by boat, Caravelle beach is yours for the using; otherwise you'll have to pay a nominal charge to the vacation club that owns the acreage.",You have to pay to use the Caravelle beach if you go by boat.,contradiction,contradiction,entailment,True,False,0.25,-0.37890625,0.25,0.37890625,150,61,False,True,False
7618,"Also, the tobacco executives who told Congress they didn't consider nicotine addictive might now be prosecuted for fraud and perjury.",The tobacco executives told Congress that nicotine was addictive.,contradiction,contradiction,entailment,True,False,0.25,-0.875,0.25,0.875,133,65,False,True,False
7619,"FEC Chairman Scott Thomas, a Democrat who was also at the conference, noted that the Federal Election Campaign Act of 1971 outlined three principles that need to be preserved on the  1) disclosure of how money is raised and spent to influence elections; 2) limits on the amount that any one person can contribute to a campaign; and 3) restrictions on independent spending by corporations and unions.",Scott Thomas was the EPA Chairman.,contradiction,contradiction,entailment,True,False,0.625,-0.5,0.625,0.5,399,34,False,True,False
7623,"On the window above the sink a small container is stuffed with bits of leftovers--the red berries of barberry, small twigs of willow, cuttings of hinoki cypress with its fruits attached, and the pendulous leathery seed pods of wisteria.",The container is empty and on the buffet.,contradiction,contradiction,entailment,True,False,0.5,-0.375,0.5,0.375,236,41,False,True,False
7628,"Julius before the safe in the flat, her own question and the pause before his reply, ""Nothing."" Was there really nothing? ","Julius answered her right away, without a moment of thought.",contradiction,contradiction,entailment,True,False,0.375,-0.24609375,0.375,0.24609375,122,60,False,True,False
7630,"In May 1967, Gallup found that the number of people who said they intensely disliked RFK--who was also probably more intensely liked than any other practicing politician--was twice as high as the number who intensely disliked Johnson, the architect of the increasingly unpopular war in Vietnam.",Johnson was the most disliked politician since Hamilton.,contradiction,contradiction,entailment,True,False,0.1875,-0.49609375,0.1875,0.49609375,294,56,False,True,False
7661,The analyses utilized different assumptions and generally resulted in smaller expenditure impact estimates than noted above.,"Despite using different assumptions, the analyses came up with the same result as noted.",contradiction,contradiction,entailment,True,False,0.375,0.0,0.375,0.0,124,88,False,True,False
7663,"Chennai, known until 1996 as Madras, is easy-going, pleasant, and remarkably uncrowded.","Chennai is a laid-back, quiet, and peaceful city.",entailment,entailment,contradiction,True,False,0.5,-0.49609375,0.5,0.49609375,87,49,False,True,False
7665,Jon was about to require a lot from her.,Jon needed nothing to do with her.,contradiction,contradiction,entailment,True,False,0.7421875,-0.375,0.7421875,0.375,40,34,False,True,False
7669,"I'm not interested in tactics, Al.","I am very interested in tactics, Al. ",contradiction,contradiction,neutral,True,False,0.125,-0.8125,0.125,0.8125,34,37,False,True,False
7692,"Here you'll see the delightful but slowly disappearing indigenous FWI costume madras turban, madras skirt over petticoat, silk peplum, white blouse, and gold earrings, bracelets, and collier-choux necklace.","Here you can see FWI's traditional costume of shorts and tank tops, which is experiencing a revival.",contradiction,contradiction,entailment,True,False,1.125,-0.625,1.125,0.625,206,100,False,True,False
7699,you don't think it's a deterrent,You are convinced it will be a deterrent,contradiction,contradiction,entailment,True,False,0.25,-0.25,0.25,0.25,32,40,False,True,False
7700,Just look at the entertainment industry's self-image instead.,Look at the lawnmower industry for example. ,contradiction,contradiction,entailment,True,False,0.75,-0.625,0.75,0.625,61,44,False,True,False
7709,oh that might be kind of interesting is it,That doesn't at all sound like something I would enjoy.,contradiction,contradiction,entailment,True,False,0.25,-0.8671875,0.25,0.8671875,42,55,False,True,False
7714,"During his disastrous campaign in Russia, he found time in Moscow to draw up a new statute for the Com??die-Francaise (the national theater), which had been dissolved during the Revolution.",Russia has been successfully invaded hundreds of times.,contradiction,contradiction,entailment,True,False,0.5,-0.5,0.5,0.5,189,55,False,True,False
7722,"You can find Manchester, Sheffield, and Cambridge in Jamaica, to name but three.","Sheffield, Cambridge and Manchester are all in Boston. ",contradiction,contradiction,entailment,True,False,0.75,0.0,0.75,0.0,80,55,False,True,False
7734,The doctor accepted quite readily the theory that Mrs. Vandemeyer had accidentally taken an overdose of chloral.,Mrs. Vandemeyer took an appropriate does of chloral.,contradiction,contradiction,entailment,True,False,0.5,-0.12109375,0.5,0.12109375,112,52,False,True,False
7749,did you use a textured paint or,Did you use red bricks?,contradiction,contradiction,entailment,True,False,0.75,-0.375,0.75,0.375,31,23,False,True,False
7751,Where lies the real Japan?,There is a question where the real Japan lies.,entailment,entailment,neutral,True,False,2.1875,-0.8828125,2.1875,0.8828125,26,46,False,True,False
7759,"Yes, Elizabeth Taylor, Norman Mailer, Warren Beatty, David Rockefeller, and Mick Jagger will go to a nightclub, but only if they are reasonably certain that Diana Ross, William F. Buckley Jr., Salvador Dali, Betty Ford, Frank Sinatra, Mikhail Baryshnikov, and the king of Cyprus will show up too--and vice versa.",Nobody is going to be to any nightclub ever. ,contradiction,contradiction,entailment,True,False,1.0625,0.0,1.0625,0.0,312,45,False,True,False
7760,"To keep the colors fresh, he dabbed the carcass with blood from a pail, then grabbed his paintbrushes to capture those lurid reds on canvas.",He used the red dye of beets to paint his canvas.,contradiction,contradiction,entailment,True,False,0.0625,-0.25,0.0625,0.25,140,49,False,True,False
7769,and i and i may have been the only one that did both because the mentality in Dallas was that you couldn't like both you had to like one and hate the other,"In Dallas, the mentality is that you have to like both of them.",contradiction,contradiction,entailment,True,False,0.625,0.0,0.625,0.0,155,63,False,True,False
7780,"Much of Among Giants affords an agreeable blend of the gritty and the synthetic, and the two main actors are a treat.",Much Among Giants is a real life documentary.,contradiction,contradiction,entailment,True,False,0.375,-0.875,0.375,0.875,117,45,False,True,False
7784,"If they have overestimated how far the CPI is off, Boskin and his commission may institutionalize an underestimated CPI--guaranteeing a yearly, stealth tax increase.","If they've overestimated how far the CPI is off, it will have horrific consequences. ",entailment,entailment,contradiction,True,False,0.125,-0.125,0.125,0.125,165,85,False,True,False
7790,This doesn't look good.,This isn't a problem at all. ,contradiction,contradiction,entailment,True,False,0.6328125,-0.25,0.6328125,0.25,23,29,False,True,False
7795,sometimes well there's definitely a lot more hitting,The man says that he's not sure if there's more hitting.,contradiction,contradiction,entailment,True,False,0.625,0.0,0.625,0.0,52,56,False,True,False
7801," ""Give it to me."" He handed it to her.",He refused to give it to her when she told him to.,contradiction,contradiction,entailment,True,False,0.8828125,-0.125,0.8828125,0.125,38,50,False,True,False
7802,"In this enclosed but airy building, you'll find ladies with large machetes expertly chopping off hunks of kingfish, tuna, or shark for eager buyers.","You'll find small lepers chopping of chunks of tuna, its the only place they can work.",contradiction,contradiction,entailment,True,False,0.5,-0.375,0.5,0.375,148,86,False,True,False
7813,course the head bangers i stay away from those entirely,I purposefully seek out head bangers as much as I can.,contradiction,contradiction,entailment,True,False,0.875,0.0,0.875,0.0,55,54,False,True,False
7814,"Strange as it may seem to the typical household, capital gains on its existing assets do not contribute to saving as measured in NIPA.",The group responsible for administering pensions does not consider gains on property as part of savings.,entailment,entailment,contradiction,True,False,0.25,-0.125,0.25,0.125,134,104,False,True,False
7815,"Although it's hard to disagree with James Surowiecki's roasting of Wade Cook in The Book on Cook, Surowiecki's assertion that the equity stock option market is simply a big casino that contribute[s] nothing to the smooth functioning of capital markets is both wrong and silly.",James Surowiecki asserts that the equity stock option market contributes nothing to the smooth functioning of capital markets.,entailment,entailment,contradiction,True,False,0.5,-3.00390625,0.5,3.00390625,276,126,False,True,False
7841,"My bottom line is that I would recommend the book to students and colleagues and I hope it does well, despite its anti-intellectual p.c.","I can't stomach this book, so I'm not going to recommend it",contradiction,contradiction,entailment,True,False,0.87109375,-0.25,0.87109375,0.25,136,59,False,True,False
7855,The Celts arrived in the wake of the Roman withdrawal at the end of the fourth century.,The Celts did not arrive until the start of the sixth century.,contradiction,contradiction,entailment,True,False,0.125,0.0,0.125,0.0,87,62,False,True,False
7879,"Jon replaced Susan's cloak with a white robe and a head scarf, also quite dirty.",Jon replaced her cloak with a red robe and a clean arm scarf.,contradiction,contradiction,entailment,True,False,0.375,-0.25,0.375,0.25,80,61,False,True,False
7895, 9th circa b.c.First signs of pre-Roman Etruscans,We haven't learned anything about the pre-Roman Etruscans.,contradiction,contradiction,entailment,True,False,1.2421875,-0.25390625,1.2421875,0.25390625,49,58,False,True,False
7908,um-hum yeah when when i mentioned i've done this camping out of the car i've actually done of the situation just like that but what's interesting is it's through Texas Instruments,"I only camp out of a trailer, never a car.",contradiction,contradiction,entailment,True,False,0.75,-0.25,0.75,0.25,179,42,False,True,False
7910,and and so you know like every other day or or so they have like movies for a dollar Sometimes they're even free i think uh they showed uh Chima Para Diso free,Tickets to see Chima Para Diso cost money.,contradiction,contradiction,entailment,True,False,0.25,-0.125,0.25,0.125,159,42,False,True,False
7914,or yeah exactly and that's what i say you'll you'll be you'll be so much better off for it as you get older because you know a lot of kids resent things that parents tell them and and stuff but it's because you've been there,Children are immediately obedient to parental information their entire lives.,contradiction,contradiction,entailment,True,False,1.4921875,-0.375,1.4921875,0.375,224,77,False,True,False
7923,yeah well i can't i'll you know i say i can't wait for my kids to grow up but i believe i'm going to miss this age when they're gone,I never had any children with my wife.,contradiction,contradiction,entailment,True,False,0.375,-0.125,0.375,0.125,132,38,False,True,False
7924,"If I work at it, I might even be able to pick up some endorsements from members of the Sonics.",I don't need to put any work to get the endorsements I want.,contradiction,contradiction,neutral,True,False,0.5,0.0,0.5,0.0,94,60,False,True,False
7925,"For ideological free-marketeers (like myself), theories like Smith and Wright's can be intellectually jarring.",Our ideas work really well together and do not clash.,contradiction,contradiction,entailment,True,False,0.25,-0.9921875,0.25,0.9921875,110,53,False,True,False
7938,oh uh-huh well no they wouldn't would they no,"No, they would like to do that.",contradiction,contradiction,entailment,True,False,0.5,-0.25,0.5,0.25,45,31,False,True,False
7944,'You've double-crossed me about four times in one afternoon.,I'm glad you aren't double crossing me anymore. ,contradiction,contradiction,entailment,True,False,0.125,-0.8203125,0.125,0.8203125,60,48,False,True,False
7946,no i i even i enjoy reading T News i try to catch it because it's another example they just they just show you the words and the facts and they they don't offer any commentary and it gives me a quick chance to to be caught up during the day because you know we don't listen to the radio at work at all so i don't like to go the whole day without hearing anything,We are bombarded with the news all day that when I get home I need to turn it off.,contradiction,contradiction,entailment,True,False,0.875,-0.25,0.875,0.25,362,82,False,True,False
7957,The twenty mastic villages known collectively as mastihohoria were built by the Genoese in the 14 15th centuries.,Twenty mastic villages were built only in the 14th century by the genoese.,contradiction,contradiction,entailment,True,False,0.375,-0.37890625,0.375,0.37890625,113,74,False,True,False
7958,no never heard of it,He has definitely heard of it.,contradiction,contradiction,entailment,True,False,0.125,-1.0,0.125,1.0,20,30,False,True,False
7960,He's a bad lot. ,He's a good lot,contradiction,contradiction,entailment,True,False,0.0625,-0.125,0.0625,0.125,16,15,False,True,False
7975,"Nearby is the Monastery of Nea Moni, founded in 1049, and one of the most beautiful Byzantine religious sites in the Aegean.",The Monastery of Nea Moni was founded in 1500 and it is very beautiful.,contradiction,contradiction,entailment,True,False,0.875,0.0,0.875,0.0,124,71,False,True,False
7987,"Horwitz makes us see that the pinched circumstances of their lives are not so different from the conditions of their ancestors, dirt-poor yeoman farmers who seldom saw, much less owned, a slave.",Their lives are much better than their ancestors.,contradiction,contradiction,entailment,True,False,1.0625,-0.25,1.0625,0.25,194,49,False,True,False
8004,Hatch : Muslims treat Moses as a great prophet.,The Muslims don't speak of Moses.,contradiction,contradiction,entailment,True,False,0.75,0.0,0.75,0.0,47,33,False,True,False
8012,"Although I'm certain it amused Scott Shuger (an amusing guy, to judge by the terrific Today's Papers) to join the ranks of those who have publicly disparaged Linda Tripp, the fact remains that nothing in his piece, , reflects at all on Tripp herself.",I know it amused Shuger to join the people ripping Linda Tripp apart.,entailment,entailment,contradiction,True,False,0.5,-0.125,0.5,0.125,250,69,False,True,False
8013,someone else noticed it and i said well i guess that's true and it was somewhat melodio us in other words it wasn't just you know it was really funny,No one noticed and it wasn't funny at all. ,contradiction,contradiction,entailment,True,False,1.0,0.0,1.0,0.0,149,43,False,True,False
8025,yeah the the i mean people like that are crazy i did a study on it though when i was in high school it was one of these things we had to pick a topic to to investigate and at that time i don't think it's like that any more but at that time uh it was very unfair capital punishment was a lot more  common and if you tended and it tended to be that if you were ignorant or if you were a foreigner or if you were black or any minority for that matter the chances your chances of of uh getting the death penalty were you know like hundreds of times greater than if you could just communicate well i mean you didn't have to be um you didn't even necessarily have to be white but if you could just communicate and you could come across in the court room with some kind of um,"It was something very dark and secretive, only containable in a wall of text.",contradiction,contradiction,entailment,True,False,0.4921875,-0.375,0.4921875,0.375,768,77,False,True,False
8029,Dole : We ought to agree that somebody else should do it.,We don't agree that anyone should do it.,contradiction,contradiction,neutral,True,False,0.125,-0.5,0.125,0.5,57,40,False,True,False
8030,They should have him be just a disembodied voice.,They had him fart all his lines while prancing around nude.,contradiction,contradiction,entailment,True,False,0.3125,-0.75,0.3125,0.75,49,59,False,True,False
8031,She shrugged.,She moved her shoulders up and down.,entailment,entailment,neutral,True,False,1.0,-0.75,1.0,0.75,13,36,False,True,False
8032,i know that i didn't much uh-huh oh,I did it a lot.,contradiction,contradiction,entailment,True,False,0.25,-0.8125,0.25,0.8125,35,15,False,True,False
8038,"In Mumbai, both Juhu and Chowpatty beaches are, for instance, definitely a bad idea, and though the Marina beaches in Chennai are cleaner, there may be sharks.",The beaches in Mumbai are a bad idea.,entailment,entailment,contradiction,True,False,0.5,-0.25,0.5,0.25,159,37,False,True,False
8047,and i'll go there for you know two months straight we won't go anyplace else,I won't go there ever again.,contradiction,contradiction,entailment,True,False,0.4921875,-0.125,0.4921875,0.125,76,28,False,True,False
8059,'Have you Mr. Whittington's address in town? ,"I already have the address for Mr. Whittington, thank you. ",contradiction,contradiction,entailment,True,False,0.625,-0.37109375,0.625,0.37109375,45,59,False,True,False
8067,"8 Follow-up to the May 8, 2001, Hearing Regarding the IRS Restructuring Act's Goals and IRS Funding ( GAO-01-903R, June 29, 2001), and IRS  Continued Improvement in Management Capability Needed to Support Long-Term Transformation",The IRS hearing on the Reconstruction Act and IRS Funding was in 2002.,contradiction,contradiction,entailment,True,False,0.3828125,-0.5,0.3828125,0.5,229,70,False,True,False
8069,Eve's Apple turns out to be a sturdier book than it seems.,Eve's Apple is an overrated book.,contradiction,contradiction,neutral,True,False,0.375,-0.125,0.375,0.125,58,33,False,True,False
8076,"(In the short run, higher-income taxpayers may pay more taxes, not less, if a capgains rate cut leads them to sell more assets than they otherwise would have done.)",A capgains tax would make people buy more assets.,contradiction,contradiction,neutral,True,False,1.125,0.0,1.125,0.0,164,49,False,True,False
8080,apparently apparently the appraisers likes it because our taxes sure is high  isn't it it really is,The appraisers liked the item because our taxes are high.,entailment,entailment,contradiction,True,False,0.25,-0.125,0.25,0.125,99,57,False,True,False
8087,"In reviewing this history, it's important to make some crucial distinctions.",There's no point in analyzing the past.,contradiction,contradiction,entailment,True,False,1.125,-0.5,1.125,0.5,76,39,False,True,False
8096,"Joseph Lister pioneered the use of carbolic acid to keep wounds clean, and James Young Simpson experimented with chloroform as an anesthetic.",No one knows who pioneered the use of carbolic acid and chloroform for new purposes.,contradiction,contradiction,entailment,True,False,0.875,-0.37109375,0.875,0.37109375,141,84,False,True,False
8102,and my and my part-time work you know it's not our the restaurant our favorite restaurant in the town of Salisbury where actually we live you know where my where i'll return to my job or whatever we can normally eat out for um under fourteen dollars,"We hated the restaurant in Salisbury, it was really expensive to eat at.",contradiction,contradiction,entailment,True,False,1.2578125,-0.125,1.2578125,0.125,249,72,False,True,False
8107,A man like me cannot fail… .,A man like me can only succeed.,entailment,entailment,neutral,True,False,0.25,-0.375,0.25,0.375,28,31,False,True,False
8141,i mean that's a real attractive option if you have the the technology for it all it was was you know i mean she just used a phone modem and she was like she was sitting in the office,She used a phone modem but it was very different than if she were in the office. ,contradiction,contradiction,entailment,True,False,1.1328125,-0.50390625,1.1328125,0.50390625,182,81,False,True,False
8156,"Well, let us leave it. ",Let's take it with us.,contradiction,contradiction,entailment,True,False,0.640625,-0.875,0.640625,0.875,23,22,False,True,False
8182,But I've seen five other bodies come down like this.,This is the first body that came down like this.,contradiction,contradiction,entailment,True,False,0.25,-0.125,0.25,0.125,52,48,False,True,False
8183,"Life, unlike Reich's book, is not a series of morality fables.",Reich's book is a series of morality fables.,entailment,entailment,contradiction,True,False,0.1875,-0.25390625,0.1875,0.25390625,62,44,False,True,False
8190,i am surprised though that we do have so many that are in politics down here,I am surprised that not many of them are in politics down here.,contradiction,contradiction,entailment,True,False,0.75,-0.25,0.75,0.25,76,63,False,True,False
8201,"oh, just about nothing.","Yes, there is a ton.",contradiction,contradiction,entailment,True,False,0.25,-0.625,0.25,0.625,23,20,False,True,False
8218,This usage points to yadda yadda yadda 's larger social  It suggests that an ever-larger percentage of the content of everyday communication can be correctly anticipated--probably owing in part to the sheer repetition of words and arguments in the various public media.,It says a smaller percentage of the content of communication can be expected.,contradiction,contradiction,entailment,True,False,1.4921875,-0.375,1.4921875,0.375,269,77,False,True,False
8226,"Search out the House of Dionysos and the House of the Trident with their simple floor patterns, and the House of Dolphins and the House of Masks for more elaborate examples, including Dionysos riding a panther, on the floor of the House of Masks.",The floor patterns of the House of the Trident are very intricate.,contradiction,contradiction,entailment,True,False,0.5078125,-0.62109375,0.5078125,0.62109375,246,66,False,True,False
8227,"Despite their many similarities, Koreans and Japanese have long been mutually hostile and have pointed to the vast differences between their languages as proof that they lack a shared ancestry.","Koreans and Japanese see themselves as different cultures,",entailment,entailment,contradiction,True,False,0.125,-0.25,0.125,0.25,193,58,False,True,False
8246,"A museum inside the building gives intriguing insight into the life and heyday of the their rich costumes, their scimitars, and rifles inlaid with bright jewels and silver and a horrible bludgeon with a double serrated edge.",There is a museum that is outside next to the building. ,contradiction,contradiction,entailment,True,False,0.625,-0.12890625,0.625,0.12890625,224,56,False,True,False
8251,"However, the other young lady was most kind. ",I was told to leave immediately by the other young lady who was rather rude to me.,contradiction,contradiction,entailment,True,False,0.6171875,0.0,0.6171875,0.0,45,82,False,True,False
8257,The best beach in Europe ' at least that's the verdict of its regulars.,The few who visit say it is the worst beach they have ever been to.,contradiction,contradiction,entailment,True,False,0.3828125,0.0,0.3828125,0.0,71,67,False,True,False
8260,yeah so it's easy to do i'm actually interested in getting one of those kind of my wife has been talking about this in the past couple of years one of those kind of campers that pop-up so it's about uh maybe eight foot square and but only about two feet tall and when you get to where you're going it raises up and there's tenting material,I don't want a camper like that.,contradiction,contradiction,entailment,True,False,0.75390625,-0.375,0.75390625,0.375,339,32,False,True,False
8262,"The biography itself, which uses unpublished diaries and untapped Cuban government archives, is praised for having done a masterly job in evoking Che's complex character, in separating the man from the myth (Peter Canby, the New York Times Book Review ). The Weekly Standard 's Stephen Schwartz calls it tainted for having received official support from the Castro regime and for abetting a Che revival.",The biography uses only published diaries and well known Cuban government information.,contradiction,contradiction,entailment,True,False,0.8125,0.0,0.8125,0.0,403,86,False,True,False
8267,I smiled vaguely.,I moved my face.,entailment,entailment,neutral,True,False,0.796875,-0.5,0.796875,0.5,17,16,False,True,False
8269,"I ordered Better Sexual Techniques , Advanced Sexual Techniques , Making Sex Fun , and Advanced Oral Sex Techniques (priced about $11.",My orders did not have any sexual references.,contradiction,contradiction,entailment,True,False,0.625,-0.125,0.625,0.125,134,45,False,True,False
8270,DOD's common practice for managing this environment has been to create aggressive risk reduction efforts in its programs.,The DOD increases risk to manage the environment.,contradiction,contradiction,entailment,True,False,1.125,-0.5,1.125,0.5,121,49,False,True,False
8296,Czesiek had suitable experience in the matter.,The Czesiek had no experience in the matter.,contradiction,contradiction,entailment,True,False,0.3125,0.0,0.3125,0.0,46,44,False,True,False
8311,Some are reported as not having been wanted at all.,All are reported as being completely and fully wanted.,contradiction,contradiction,entailment,True,False,0.375,0.0,0.375,0.0,51,54,False,True,False
8323,"As a professional courtesy, GAO will inform requesters of substantive media inquiries during an ongoing assignment.",GAO will never inform requesters of substantive media inquiries during an ongoing assignment. ,contradiction,contradiction,entailment,True,False,0.875,-0.25390625,0.875,0.25390625,115,94,False,True,False
8325,yes yeah yeah well it it that's right and it,that isn't correct,contradiction,contradiction,entailment,True,False,0.5,0.0,0.5,0.0,44,18,False,True,False
8345,Each room was outfitted with a leather sofa and three fold-out beds for students exhausted after a full day of hard work.,There were only two beds per room for the students.,contradiction,contradiction,entailment,True,False,0.5,0.0,0.5,0.0,121,51,False,True,False
8352,so i like music i like listening to music so i don't usually listen to KCBI and then there's another one called Journey that's somewhere in between the two of those it's in between ninety and ninety four,"KCBI does not play music, so I don't listen to it.",contradiction,contradiction,entailment,True,False,0.25,-0.37890625,0.25,0.37890625,203,50,False,True,False
8356,that your approach is is is right you can actually go out and sub it if even if you don't wanna get hands on you can even just sub it out the concrete and those kind of things and and that's kind of the plan i have so um uh everyone i talk to uh i've,You can not ever sub it.,contradiction,contradiction,entailment,True,False,1.1328125,-0.25,1.1328125,0.25,250,24,False,True,False
8361,huh no i haven't attempted that i'm satisfied with what we have right now and we do have a gas credit card and we use that,I don't care for what we have right now.,contradiction,contradiction,entailment,True,False,1.0078125,-0.375,1.0078125,0.375,122,40,False,True,False
8364,is that what you ended up going into,So that's what you could've done if things had been different?,contradiction,contradiction,entailment,True,False,0.375,-1.0,0.375,1.0,36,62,False,True,False
8371,"Don't mean the police, but the people that are right in it. ",The people were wrong.,contradiction,contradiction,entailment,True,False,0.375,-0.25,0.375,0.25,60,22,False,True,False
8374,yeah well i i started uh studying mathematics basically because i was really good at that in high school,My worst subject in high-school was mathematics.,contradiction,contradiction,entailment,True,False,1.3671875,-0.4296875,1.3671875,0.4296875,104,48,False,True,False
8376,but i've lived up here all my life and i'm fifty eight years old so i i could,I have moved somewhere else in my life.,contradiction,contradiction,entailment,True,False,0.1328125,-0.25,0.1328125,0.25,77,39,False,True,False
8382,And two- the personal pronoun problems were going to get serious.,The grammar was great.,contradiction,contradiction,entailment,True,False,0.125,-0.375,0.125,0.375,65,22,False,True,False
8394,i guess it's just you know and when i think about that lady this this particular lady who wrote me a check for twelve dollars and it bounced and i sent it through you know sent it through the check through the bank once and she incurred at least a fifteen dollar fee,A lady wrote me a check for 12 dollars and it went through with no issue.,contradiction,contradiction,entailment,True,False,1.0,-0.125,1.0,0.125,266,73,False,True,False
8398,"A Newsday story on this incident reports that, Toobin said through a Random House spokesman ...",There were no reports on the situation.,contradiction,contradiction,entailment,True,False,0.875,0.0,0.875,0.0,95,39,False,True,False
8412,"As the budgets, functions, and points of service of many government programs devolve to state and local government, private entities and nonprofit organizations, and other third parties, it may become harder for GAO to obtain the records it needs to complete audits and evaluations.",It has become very easy for GAO to procure the records for audits.,contradiction,contradiction,entailment,True,False,0.9921875,-0.125,0.9921875,0.125,282,66,False,True,False
8415,well it's a pleasure talking with you,It's been terrible speaking with you. ,contradiction,contradiction,entailment,True,False,0.8125,-0.7421875,0.8125,0.7421875,37,38,False,True,False
8428,He'd gone a long way on what he'd found in one elementary book.,He never found anything in any elementary books.,contradiction,contradiction,entailment,True,False,0.375,-0.125,0.375,0.125,63,48,False,True,False
8436,cook and then the next time it would be my turn and i'd try to outdo him and then he'd try to outdo me and  we we was really a lot of fun and,I would cook and then the next turn would be his and we would try to outdo each other but sometimes we would get in a fight over things.,contradiction,contradiction,entailment,True,False,0.25,-0.74609375,0.25,0.74609375,141,136,False,True,False
8437,"1) Increased federal enforcement . Before Hoover's death, the FBI did not aggressively investigate the Mafia.",The FBI started aggressively investigating the Mafia after Hoover was born. ,contradiction,contradiction,entailment,True,False,0.125,-0.25,0.125,0.25,109,76,False,True,False
8439,"If there was a bit of Fuller in Leonardo, there was also a bit of Liberace in this theatrical, high-living dandy who favored brocade doublets and bad boys with pretty faces.",Leonardo played a very serious straight laced character.,contradiction,contradiction,entailment,True,False,0.375,0.0,0.375,0.0,173,56,False,True,False
8453,but you're without a paycheck during that time and i don't at least that's my understanding is even you know the first time you go for counseling and it's six weeks before you're back to work,I don't think you lose any money if you got to counciling.,contradiction,contradiction,entailment,True,False,0.3671875,0.0,0.3671875,0.0,191,58,False,True,False
8455,hi Mary have you gone visiting uh any new restaurants lately,"Hi Mary, thanks for going to the restaurant with me yesterday, it was fun.",contradiction,contradiction,entailment,True,False,0.25,-0.9296875,0.25,0.9296875,60,74,False,True,False
8464,oh older ones too i know a few of those,I don't know any of the older ones.,contradiction,contradiction,entailment,True,False,0.125,-0.5,0.125,0.5,39,35,False,True,False
8476,"To places where surface transportation is not available, senders would be required to pay air rates, and possibly air rates keyed to the characteristics of the Alaskan air system.",Senders will not under any circumstances pay air rates.,contradiction,contradiction,neutral,True,False,1.0078125,-0.25,1.0078125,0.25,179,55,False,True,False
8480,"Watergate remains for many an unhealed wound, and Clinton's critics delight in needling him with Watergate comparisons--whether to Whitewater or Flytrap.",Clinton is the same person as Whitewater or Flytrap.,contradiction,contradiction,neutral,True,False,0.625,-0.375,0.625,0.375,153,52,False,True,False
8493,so i have to find a way to supplement that,That should be enough by itself.,contradiction,contradiction,entailment,True,False,0.125,-0.9375,0.125,0.9375,42,32,False,True,False
8495,oh i'll bet they did,I'm sure they didn't.,contradiction,contradiction,entailment,True,False,0.75,-0.4375,0.75,0.4375,20,21,False,True,False
8513,"The movie doesn't come to much, though.",There was a lot to this movie.,contradiction,contradiction,entailment,True,False,0.125,-1.25,0.125,1.25,39,30,False,True,False
