doc_id,question,choices,correct_answer,llada_prediction,llama_prediction,llada_correct,llama_correct,llada_margin,llama_margin,llada_confidence,llama_confidence,question_length,num_choices,agreement,llada_advantage,llama_advantage
1829,"Q: Riley played a part in the revolution while it was still in the planning phases. What will Riley want to do next? 
  choice: Disengage from their efforts to plan the revolution
  choice: Get interested in the plan of the revolution
  choice: Proceed in their efforts to plan the revolution
A:","['Disengage from their efforts to plan the revolution', 'Get interested in the plan of the revolution', 'Proceed in their efforts to plan the revolution']",Proceed in their efforts to plan the revolution,Proceed in their efforts to plan the revolution,Disengage from their efforts to plan the revolution,True,False,4.650398522615433,-0.59375,4.650398522615433,0.59375,295,3,False,True,False
1830,"Q: Skylar was outdoors in the wintertime and pulled the wool over their eyes and face. How would you describe Skylar? 
  choice: Feeling cold
  choice: Feeling warm
  choice: Wearing wool
A:","['Feeling cold', 'Wearing wool', 'Feeling warm']",Feeling cold,Feeling cold,Feeling cold,True,True,4.012870788574219,1.0,4.012870788574219,1.0,190,3,True,False,False
1831,"Q: Skylar joined Sasha's ranks as one of the only employees to never miss a day of work in 5 years. What will Sasha want to do next? 
  choice: Congratulate Skylar for failing
  choice: Do themselves proud
  choice: Try to continue not missing work
A:","['Congratulate Skylar for failing', 'Try to continue not missing work', 'Do themselves proud']",Try to continue not missing work,Do themselves proud,Congratulate Skylar for failing,False,False,-0.6486666798591614,-2.171875,0.6486666798591614,2.171875,251,3,True,False,False
1832,"Q: Lee left a mess upon Ash's bedroom after they were done playing. What will happen to Lee? 
  choice: Be dumb
  choice: Be smarter
  choice: Stay dirty
A:","['Stay dirty', 'Be smarter', 'Be dumb']",Stay dirty,Be dumb,Be smarter,False,False,-2.049401640892029,-1.21875,2.049401640892029,1.21875,156,3,True,False,False
1833,"Q: Skylar distributed the data in several forms without double checking the figures. What does Skylar need to do before this? 
  choice: Gather the data
  choice: Hand out the forms
  choice: Rush things
A:","['Gather the data', 'Hand out the forms', 'Rush things']",Rush things,Gather the data,Gather the data,False,False,-12.277012296020985,-1.71875,12.277012296020985,1.71875,206,3,True,False,False
1834,"Q: Aubrey sounded good today considering they had been sick last week. How would Aubrey feel as a result? 
  choice: Elated that they are not sick
  choice: They were grateful
  choice: They were unhealthy
A:","['They were grateful', 'They were unhealthy', 'Elated that they are not sick']",Elated that they are not sick,Elated that they are not sick,Elated that they are not sick,True,True,0.6537744700908661,0.34375,0.6537744700908661,0.34375,208,3,True,False,False
1835,"Q: Sasha was taking a train back to school, so Jan took Sasha to the station. What does Jan need to do before this? 
  choice: Check the train schedule
  choice: Make sure she get's on the train
  choice: Make sure she get's where she's going
A:","['Check the train schedule', ""Make sure she get's on the train"", ""Make sure she get's where she's going""]",Check the train schedule,Check the train schedule,Check the train schedule,True,True,2.784585177898407,1.78125,2.784585177898407,1.78125,245,3,True,False,False
1836,"Q: Sydney opened a savings account after she won 1 million dollars from the lottery. Why did Sydney do this? 
  choice: Gain interest on the money
  choice: Scratch a lottery ticket
  choice: Share it with friends and family
A:","['Share it with friends and family', 'Gain interest on the money', 'Scratch a lottery ticket']",Gain interest on the money,Gain interest on the money,Gain interest on the money,True,True,10.093241488561034,2.53125,10.093241488561034,2.53125,227,3,True,False,False
1837,"Q: Austin noticed that the pants did not fit well so Austin wrapped a belt around the waist. What does Austin need to do before this? 
  choice: Find the belt
  choice: Take off the pants
  choice: Test out the pants
A:","['Find the belt', 'Take off the pants', 'Test out the pants']",Find the belt,Find the belt,Find the belt,True,True,6.288374312222004,1.71875,6.288374312222004,1.71875,219,3,True,False,False
1838,"Q: Kai wanted to help out at work so they brought Carson's tools to them. What will Kai want to do next? 
  choice: Help Carson with what they are doing
  choice: Think about if their doing the work right
  choice: Wanted to be responsible
A:","['Think about if their doing the work right', 'Help Carson with what they are doing', 'Wanted to be responsible']",Help Carson with what they are doing,Help Carson with what they are doing,Help Carson with what they are doing,True,True,2.481190472841263,1.265625,2.481190472841263,1.265625,242,3,True,False,False
1839,"Q: Jordan wanted to buy Kendall a birthday gift so they went to the pet store. What does Jordan need to do before this? 
  choice: And Kendall are siblings
  choice: Ask Kendall what they want
  choice: Drive around till they find a pet store
A:","['Ask Kendall what they want', 'Drive around till they find a pet store', 'And Kendall are siblings']",Ask Kendall what they want,Ask Kendall what they want,Ask Kendall what they want,True,True,4.565275251865387,0.4375,4.565275251865387,0.4375,245,3,True,False,False
1840,"Q: Carson knew they were right, and Taylor proved Carson's point. What will happen to Taylor? 
  choice: Ask Carson how they knew
  choice: He will rub it in their face
  choice: Not ask Carson anything
A:","['Not ask Carson anything', 'He will rub it in their face', 'Ask Carson how they knew']",Ask Carson how they knew,Ask Carson how they knew,Ask Carson how they knew,True,True,1.2802688926458359,1.8515625,1.2802688926458359,1.8515625,205,3,True,False,False
1841,"Q: Cameron was going to go to the zoo and asked if my kids could go. Cameron took my children and I had an afternoon alone. How would Cameron feel afterwards? 
  choice: Bad
  choice: Guilty
  choice: Pleased
A:","['Guilty', 'Pleased', 'Bad']",Pleased,Bad,Pleased,False,True,-2.973904937505722,0.5234375,2.973904937505722,0.5234375,211,3,False,False,True
1842,"Q: taylor recruited kai into his cult and filled his mind with ideas. Why did Taylor do this? 
  choice: Ask Kai if they have any friends
  choice: Be selfish
  choice: Help kai out
A:","['Ask Kai if they have any friends', 'Help kai out', 'Be selfish']",Be selfish,Help kai out,Ask Kai if they have any friends,False,False,-0.9164219051599503,-0.34375,0.9164219051599503,0.34375,184,3,True,False,False
1843,"Q: Tracy crossed the rubicon with her pack and equipment. How would Tracy feel afterwards? 
  choice: Full of energy
  choice: Outdoorsy
  choice: Tired
A:","['Tired', 'Full of energy', 'Outdoorsy']",Tired,Full of energy,Full of energy,False,False,-5.039975084364414,-0.25,5.039975084364414,0.25,155,3,True,False,False
1844,"Q: Jan took the kids to NYC to see a show of one of their favorite artist. Why did Jan do this? 
  choice: Get a nice hotel room for the night
  choice: Have a nice dinner in NYC
  choice: Spend some time with the kids
A:","['Get a nice hotel room for the night', 'Spend some time with the kids', 'Have a nice dinner in NYC']",Spend some time with the kids,Spend some time with the kids,Get a nice hotel room for the night,True,False,5.935551851987839,-1.46875,5.935551851987839,1.46875,221,3,False,True,False
1845,"Q: kai grabbed carson's tools and stole them to get back at carson. What will Carson want to do next? 
  choice: Call the police
  choice: Find the tools
  choice: Ignore kai
A:","['Find the tools', 'Call the police', 'Ignore kai']",Call the police,Find the tools,Find the tools,False,False,-0.27427756786346436,-0.09375,0.27427756786346436,0.09375,177,3,True,False,False
1846,"Q: Taylor invited Sasha to join Riley at the county fair this weekend. How would Sasha feel as a result? 
  choice: Friendly
  choice: Thoughtful
  choice: Wanted
A:","['Friendly', 'Wanted', 'Thoughtful']",Friendly,Wanted,Friendly,False,True,-5.49609375,0.0625,5.49609375,0.0625,165,3,False,False,True
1847,"Q: Sasha got very tired, so she took a nap. How would Sasha feel afterwards? 
  choice: Energetic
  choice: Exhausted
  choice: More tired
A:","['Exhausted', 'Energetic', 'More tired']",Energetic,Energetic,Energetic,True,True,8.868902996182442,0.625,8.868902996182442,0.625,141,3,True,False,False
1848,"Q: After planning and hoping for many years, Tracy gave birth to Addison. Why did Tracy do this? 
  choice: Be a parent
  choice: Be fed
  choice: Be her mother
A:","['Be fed', 'Be her mother', 'Be a parent']",Be a parent,Be a parent,Be a parent,True,True,0.3280203491449356,1.109375,0.3280203491449356,1.109375,163,3,True,False,False
1849,"Q: Austin had fun one night watcing movies with their friends. How would Austin feel afterwards? 
  choice: Amicable
  choice: Good for being at home
  choice: Good for being with their friends
A:","['Good for being at home', 'Amicable', 'Good for being with their friends']",Good for being with their friends,Good for being with their friends,Amicable,True,False,5.3357735350728035,-0.703125,5.3357735350728035,0.703125,196,3,False,True,False
1850,"Q: Remy started to dance because he had been drinking. How would Remy feel afterwards? 
  choice: Embarassed
  choice: Fun loving
  choice: Humiliated
A:","['Humiliated', 'Embarassed', 'Fun loving']",Fun loving,Embarassed,Humiliated,False,False,-1.8767034411430359,-0.7265625,1.8767034411430359,0.7265625,153,3,True,False,False
1851,"Q: Riley screamed in pain as the person across from them smashed their fists into Riley. What does Riley need to do before this? 
  choice: Need to do nothing
  choice: Need to sit still
  choice: Need to try to escape
A:","['Need to do nothing', 'Need to sit still', 'Need to try to escape']",Need to do nothing,Need to try to escape,Need to do nothing,False,True,-3.9353288114070892,0.609375,3.9353288114070892,0.609375,221,3,False,False,True
1852,"Q: Taylor was waiting on the birth of his child. Quinn had asked about the baby and Taylor was going to keep Quinn posted. What does Taylor need to do before this? 
  choice: Go to the hospital
  choice: Tell Quinn everything
  choice: Tell Quinn more
A:","['Tell Quinn more', 'Tell Quinn everything', 'Go to the hospital']",Go to the hospital,Go to the hospital,Go to the hospital,True,True,1.3943264484405518,2.28125,1.3943264484405518,2.28125,254,3,True,False,False
1853,"Q: When Riley noticed Jesse, he stared at him with suspicious eyes. What will Jesse want to do next? 
  choice: Avoid Riley
  choice: Saw Jesse wearing Riely's brand new sweater
  choice: Thinks that Jesse stole their sex partner
A:","[""Saw Jesse wearing Riely's brand new sweater"", 'Thinks that Jesse stole their sex partner', 'Avoid Riley']",Avoid Riley,Avoid Riley,Avoid Riley,True,True,2.577899141004309,2.4609375,2.577899141004309,2.4609375,232,3,True,False,False
1854,"Q: Jordan was going for a walk and brought the kids. What does Jordan need to do before this? 
  choice: Get the kids ready
  choice: Wanted to get some exercise
  choice: Wanted to get some fresh air
A:","['Get the kids ready', 'Wanted to get some exercise', 'Wanted to get some fresh air']",Get the kids ready,Get the kids ready,Get the kids ready,True,True,6.134792275726795,4.0625,6.134792275726795,4.0625,203,3,True,False,False
1855,"Q: kendall was a nice and caring person so she wrapped a scarf around my neck. How would Others feel as a result? 
  choice: Normal
  choice: Upset
  choice: Weird
A:","['Normal', 'Weird', 'Upset']",Normal,Normal,Normal,True,True,6.107525050640106,0.9375,6.107525050640106,0.9375,166,3,True,False,False
1856,"Q: Riley went out to the club with some friends excited for the weekend. What will Others want to do next? 
  choice: Ask his friends if they are trying to go clubbing
  choice: Get dressed for the club
  choice: Stay up really late
A:","['Get dressed for the club', 'Ask his friends if they are trying to go clubbing', 'Stay up really late']",Stay up really late,Get dressed for the club,Ask his friends if they are trying to go clubbing,False,False,-6.639899142086506,-1.9375,6.639899142086506,1.9375,235,3,True,False,False
1857,"Q: Lee gave Taylor's friend a ride to the store when Taylor was unable to help. What will Taylor do next? 
  choice: Tell Lee to get lost
  choice: Thank Lee for helping
  choice: Yell at Lee
A:","['Tell Lee to get lost', 'Yell at Lee', 'Thank Lee for helping']",Thank Lee for helping,Thank Lee for helping,Tell Lee to get lost,True,False,5.251134745776653,-0.015625,5.251134745776653,0.015625,194,3,False,True,False
1858,"Q: Lee found their friends at the food court at the mall. What will Lee want to do next? 
  choice: Avoid being seen by friends
  choice: Order some food to share
  choice: Sneak behind the table
A:","['Sneak behind the table', 'Order some food to share', 'Avoid being seen by friends']",Order some food to share,Order some food to share,Avoid being seen by friends,True,False,5.185696750879288,-0.046875,5.185696750879288,0.046875,198,3,False,True,False
1859,"Q: Kai studied all day and finished her homework first. What does Kai need to do before this? 
  choice: Class to submitted to homework first
  choice: Sharpen her pencils
  choice: Take a nap
A:","['Take a nap', 'Sharpen her pencils', 'Class to submitted to homework first']",Sharpen her pencils,Class to submitted to homework first,Class to submitted to homework first,False,False,-0.8318973630666733,-0.140625,0.8318973630666733,0.140625,195,3,True,False,False
1860,"Q: Quinn had gotten in a fight with their friend and then Quinn rubbed salt in the wound. How would their friend feel as a result? 
  choice: Grateful
  choice: Happy
  choice: Mad
A:","['Mad', 'Grateful', 'Happy']",Mad,Mad,Grateful,True,False,6.49169921875,-0.28125,6.49169921875,0.28125,183,3,False,True,False
1861,"Q: Alex looked it up online when she couldn't find the information in a book. How would Alex feel afterwards? 
  choice: Clueless
  choice: Like a fool
  choice: Smart
A:","['Like a fool', 'Clueless', 'Smart']",Smart,Smart,Clueless,True,False,6.712756335735321,0.0,6.712756335735321,0.0,170,3,False,True,False
1862,"Q: Casey called Aubrey's parents and wanted to find out information on Aubrey's birthday. What will Casey want to do next? 
  choice: Throw Aubrey a party
  choice: Treat Aubrey
  choice: Want revenge on Aubrey's parents
A:","[""Want revenge on Aubrey's parents"", 'Treat Aubrey', 'Throw Aubrey a party']",Throw Aubrey a party,Throw Aubrey a party,Treat Aubrey,True,False,1.4690252840518951,-0.546875,1.4690252840518951,0.546875,223,3,False,True,False
1863,"Q: Jordan felt bad after eating a rotten apple, but didn't care. How would you describe Jordan? 
  choice: Apathetic
  choice: Highly excitable
  choice: Very sensitive
A:","['Apathetic', 'Very sensitive', 'Highly excitable']",Apathetic,Apathetic,Apathetic,True,True,11.20013739168644,2.3515625,11.20013739168644,2.3515625,171,3,True,False,False
1864,"Q: As it was part of his duties, Alex carried Robin into the execution. What will Alex want to do next? 
  choice: Help Robin get free
  choice: Secured for execution
  choice: Wanted to perform honorably
A:","['Help Robin get free', 'Secured for execution', 'Wanted to perform honorably']",Secured for execution,Wanted to perform honorably,Help Robin get free,False,False,-3.415897950530052,-3.234375,3.415897950530052,3.234375,207,3,True,False,False
1865,"Q: Carson's son was not allowed on the Other's football team because of his poor eyesight. Carson took his son to the eye doctor. What will Others want to do next? 
  choice: Accept Carson's son
  choice: Pick out eyeglasses
  choice: Refuse Carson's admittance
A:","['Pick out eyeglasses', ""Refuse Carson's admittance"", ""Accept Carson's son""]",Accept Carson's son,Accept Carson's son,Accept Carson's son,True,True,1.4449056088924408,0.796875,1.4449056088924408,0.796875,264,3,True,False,False
1866,"Q: Tracy crossed the Rubicon and went across to see everything else. What will Tracy want to do next? 
  choice: Pack smartly
  choice: Want to know
  choice: Wanted to be great
A:","['Pack smartly', 'Want to know', 'Wanted to be great']",Want to know,Want to know,Pack smartly,True,False,0.35510678589344025,-3.0390625,0.35510678589344025,3.0390625,180,3,False,True,False
1867,"Q: Kendall caught Jordan's eyes when Kendall wore a new dress for the party. How would Kendall feel afterwards? 
  choice: Happy she decided to wear the new dress
  choice: Pretty
  choice: Ugly
A:","['Pretty', 'Happy she decided to wear the new dress', 'Ugly']",Pretty,Happy she decided to wear the new dress,Happy she decided to wear the new dress,False,False,-2.045266803354025,-1.51953125,2.045266803354025,1.51953125,197,3,True,False,False
1868,"Q: Aubrey went to the park for a walk and met a stranger there. What will Aubrey want to do next? 
  choice: Get to know them
  choice: Go home with them
  choice: Put on athletic shoes and shorts
A:","['Go home with them', 'Put on athletic shoes and shorts', 'Get to know them']",Get to know them,Get to know them,Get to know them,True,True,4.969563215970993,1.5390625,4.969563215970993,1.5390625,199,3,True,False,False
1869,"Q: Casey told their problems to the mail person that delivered to their home. What will Casey want to do next? 
  choice: Be pushy
  choice: Be rude
  choice: Say goodbye
A:","['Be pushy', 'Say goodbye', 'Be rude']",Say goodbye,Say goodbye,Be pushy,True,False,2.257914125919342,-1.1875,2.257914125919342,1.1875,173,3,False,True,False
1870,"Q: Even though they were quite embarrassed to miss a problem in front of the entire class, Quinn stood corrected after their mistake. How would you describe Quinn? 
  choice: Confident and admirable
  choice: Disingenuous and dishonest
  choice: Embarrassed
A:","['Disingenuous and dishonest', 'Confident and admirable', 'Embarrassed']",Confident and admirable,Confident and admirable,Confident and admirable,True,True,3.2447336092591286,2.4765625,3.2447336092591286,2.4765625,260,3,True,False,False
1871,"Q: Carson smoked their pipe but only outside in the yard. Why did Carson do this? 
  choice: Be comfortable
  choice: Make sure the house did not smell
  choice: Stay at home
A:","['Make sure the house did not smell', 'Stay at home', 'Be comfortable']",Make sure the house did not smell,Make sure the house did not smell,Be comfortable,True,False,7.969222750514746,-0.203125,7.969222750514746,0.203125,177,3,False,True,False
1872,"Q: Kendall had two kids and didn't want to take care of them so they dropped the kids off at a fire station. How would Kendall's kids feel as a result? 
  choice: Grateful
  choice: Hurt
  choice: Wanted
A:","['Hurt', 'Wanted', 'Grateful']",Hurt,Hurt,Hurt,True,True,3.644775390625,0.8125,3.644775390625,0.8125,206,3,True,False,False
1873,"Q: After much discussion it was decided that Tracy had done the most research. Quinn held a meeting using Tracy's forms. Why did Quinn do this? 
  choice: Flatter Tracy
  choice: Study Tracy's research
  choice: Use the best information
A:","['Flatter Tracy', ""Study Tracy's research"", 'Use the best information']",Use the best information,Use the best information,Study Tracy's research,True,False,4.993480905890465,-0.75,4.993480905890465,0.75,239,3,False,True,False
1874,"Q: Skylar took a gander at the dogs as he was looking at them in the store. Why did Skylar do this? 
  choice: Get a cat
  choice: Get a new dog
  choice: Take a nap
A:","['Get a new dog', 'Get a cat', 'Take a nap']",Get a new dog,Get a new dog,Get a new dog,True,True,5.597916424274445,0.125,5.597916424274445,0.125,168,3,True,False,False
1875,"Q: Taylor gave their friend a hug in front of all the others. What will Others want to do next? 
  choice: Not touch anyone
  choice: They need their friend's consent
  choice: Watch Tracy
A:","[""They need their friend's consent"", 'Not touch anyone', 'Watch Tracy']",Watch Tracy,They need their friend's consent,Not touch anyone,False,False,-1.2473257780075073,-1.46875,1.2473257780075073,1.46875,191,3,True,False,False
1876,"Q: Tracy went out with their friends and Tracy decided to pay for their entire bill for everyone. How would Tracy's friends feel as a result? 
  choice: A big spender
  choice: That Tracy acted unselfishly
  choice: That Tracy won't want to pay for anything again
A:","[""That Tracy won't want to pay for anything again"", 'A big spender', 'That Tracy acted unselfishly']",That Tracy acted unselfishly,That Tracy acted unselfishly,That Tracy acted unselfishly,True,True,10.593246839940548,0.1875,10.593246839940548,0.1875,266,3,True,False,False
1877,"Q: Jan decided to quit their job to get a better job as a banker. What will happen to Others? 
  choice: Enjoy having a better job
  choice: Think of them well
  choice: Want them to succeed
A:","['Enjoy having a better job', 'Think of them well', 'Want them to succeed']",Want them to succeed,Enjoy having a better job,Enjoy having a better job,False,False,-2.221510447561741,-2.09375,2.221510447561741,2.09375,193,3,True,False,False
1878,"Q: Jan wasted all their money when she went gambling. What will Jan want to do next? 
  choice: Get help for her addiction
  choice: Lose more money
  choice: Spend on credit cards
A:","['Spend on credit cards', 'Lose more money', 'Get help for her addiction']",Get help for her addiction,Get help for her addiction,Get help for her addiction,True,True,5.618164164945483,2.6796875,5.618164164945483,2.6796875,183,3,True,False,False
1879,"Q: Austin was feeling generous after getting a big bonus at work, so Austin took the family out to dinner. What will happen to Austin? 
  choice: Be in trouble with the family
  choice: Pay for a fancy dinner
  choice: The others will repay the favor
A:","['Pay for a fancy dinner', 'The others will repay the favor', 'Be in trouble with the family']",Pay for a fancy dinner,Pay for a fancy dinner,Be in trouble with the family,True,False,0.878936842083931,-0.3203125,0.878936842083931,0.3203125,253,3,False,True,False
1880,"Q: Remy was caught between two groups of protesters that wanted to fight. Remy prevented the people from engaging. How would you describe Remy? 
  choice: A pacifist
  choice: Accomplished
  choice: Like she did something good
A:","['Accomplished', 'A pacifist', 'Like she did something good']",A pacifist,A pacifist,A pacifist,True,True,3.66998054087162,1.3046875,3.66998054087162,1.3046875,229,3,True,False,False
1881,"Q: Looking to get away from the crowd, Jordan ran quickly. How would Jordan feel afterwards? 
  choice: Full of energy
  choice: Would be extremely calm
  choice: Would still be anxious
A:","['Would be extremely calm', 'Would still be anxious', 'Full of energy']",Would still be anxious,Would still be anxious,Full of energy,True,False,0.39576753228902817,-0.796875,0.39576753228902817,0.796875,188,3,False,True,False
1882,"Q: Quinn just got a promotion.  They moved into a new and larger house. What will Quinn want to do next? 
  choice: Had more money
  choice: Throw a house warming party
  choice: Wanted more space
A:","['Throw a house warming party', 'Wanted more space', 'Had more money']",Throw a house warming party,Throw a house warming party,Had more money,True,False,5.364215400069952,-0.96875,5.364215400069952,0.96875,199,3,False,True,False
1883,"Q: Kai grabbed Carson's tools and put them away because Carson was being lazy. How would Kai feel afterwards? 
  choice: Accomplished
  choice: Irresponsible
  choice: Rude
A:","['Irresponsible', 'Rude', 'Accomplished']",Accomplished,Accomplished,Accomplished,True,True,11.892933180555701,0.125,11.892933180555701,0.125,175,3,True,False,False
1884,"Q: Jesse used notes throughout this book to learn as much as they could. How would you describe Jesse? 
  choice: As someone that could write notes
  choice: As someone that wanted to learn
  choice: Like a person who was intelligent
A:","['As someone that could write notes', 'Like a person who was intelligent', 'As someone that wanted to learn']",As someone that wanted to learn,As someone that wanted to learn,As someone that could write notes,True,False,6.425121482461691,-0.7421875,6.425121482461691,0.7421875,236,3,False,True,False
1885,"Q: Jesse said something mean to Riley and Riley regarded them with hurtful eyes. What will Riley want to do next? 
  choice: Get an apology
  choice: Going to apologize
  choice: Going to be remorseful
A:","['Get an apology', 'Going to apologize', 'Going to be remorseful']",Get an apology,Get an apology,Going to be remorseful,True,False,1.3688870705664158,-0.15625,1.3688870705664158,0.15625,204,3,False,True,False
1886,"Q: Aubrey didn't use sugar anymore in order to lose weight. What will Aubrey want to do next? 
  choice: Be healthy
  choice: Eat lots of fat
  choice: Go to the gym
A:","['Go to the gym', 'Eat lots of fat', 'Be healthy']",Be healthy,Be healthy,Be healthy,True,True,4.451817452907562,1.078125,4.451817452907562,1.078125,168,3,True,False,False
1887,"Q: Kendall drank every night with their friends. How would Kendall feel afterwards? 
  choice: A person who has no goal in life
  choice: A person who indulges themselves
  choice: Hungover
A:","['A person who indulges themselves', 'Hungover', 'A person who has no goal in life']",Hungover,Hungover,A person who indulges themselves,True,False,4.687460571527481,-1.296875,4.687460571527481,1.296875,192,3,False,True,False
1888,"Q: Riley wanted to show off their cooking skills, so Riley made fish in the kitchen. What will Riley want to do next? 
  choice: Catch some fish
  choice: Clean the frying pan
  choice: Serve everyone the meal they cooked
A:","['Catch some fish', 'Serve everyone the meal they cooked', 'Clean the frying pan']",Serve everyone the meal they cooked,Serve everyone the meal they cooked,Catch some fish,True,False,3.9332320541143417,-2.0625,3.9332320541143417,2.0625,224,3,False,True,False
1889,"Q: Mark offered Austin chocolate cake with sprinkles. Austin wanted ice cream instead. How would you describe Austin? 
  choice: Delighted
  choice: Frustrated
  choice: Satisfied
A:","['Satisfied', 'Frustrated', 'Delighted']",Frustrated,Frustrated,Frustrated,True,True,4.657616281881928,1.3828125,4.657616281881928,1.3828125,182,3,True,False,False
1890,"Q: Robin changed Aubrey's clothes before she went swimming because they wanted to make sure that Aubrey doesn't wet her old clothes. How would Robin feel afterwards? 
  choice: Bad
  choice: Perfect
  choice: Terrible
A:","['Terrible', 'Perfect', 'Bad']",Perfect,Perfect,Perfect,True,True,2.494140625,0.9453125,2.494140625,0.9453125,220,3,True,False,False
1891,"Q: Jordan ran quickly to the door when they heard the delivery person. What does Jordan need to do before this? 
  choice: Be expecting something
  choice: Talk to the delivery person
  choice: Tip the delivery person
A:","['Be expecting something', 'Talk to the delivery person', 'Tip the delivery person']",Be expecting something,Be expecting something,Be expecting something,True,True,4.773626822978258,2.171875,4.773626822978258,2.171875,220,3,True,False,False
1892,"Q: Kendall was jealous that it was their sister's birthday that day. What will happen to Others? 
  choice: Encourage Kendall to share
  choice: Give Kendall all the toys
  choice: Loved
A:","['Give Kendall all the toys', 'Loved', 'Encourage Kendall to share']",Encourage Kendall to share,Give Kendall all the toys,Encourage Kendall to share,False,True,-0.39493323862552643,0.375,0.39493323862552643,0.375,189,3,False,False,True
1893,"Q: Riley regarded Jesse with watchful eyes as he walked down her street because he looked different than her. How would you describe Riley? 
  choice: Invaded
  choice: Suspicious of others
  choice: Threatened
A:","['Suspicious of others', 'Invaded', 'Threatened']",Suspicious of others,Suspicious of others,Suspicious of others,True,True,9.26259931921959,2.109375,9.26259931921959,2.109375,213,3,True,False,False
1894,"Q: Skylar lost their character and laughed in class at a joke that was made. What does Skylar need to do before this? 
  choice: Get a new character
  choice: Of heard a joke
  choice: Think they should be laughing
A:","['Think they should be laughing', 'Get a new character', 'Of heard a joke']",Of heard a joke,Of heard a joke,Get a new character,True,False,3.1096717342734337,-0.828125,3.1096717342734337,0.828125,217,3,False,True,False
1895,"Q: Tracy had a gift for fixing up places, so Tracy bought an old house. How would Tracy feel afterwards? 
  choice: Annoyed
  choice: Proud for buying a car
  choice: Proud of reaching a goal
A:","['Annoyed', 'Proud of reaching a goal', 'Proud for buying a car']",Proud of reaching a goal,Proud of reaching a goal,Annoyed,True,False,3.4936357736587524,-1.0546875,3.4936357736587524,1.0546875,194,3,False,True,False
1896,"Q: Remy and Quinn were having an affair, and then Remy's wife found out. Why did Quinn do this? 
  choice: Get Remy's husband out of the picture
  choice: Get Remy's wife out of the picture
  choice: Let everyone know about the affair
A:","[""Get Remy's wife out of the picture"", 'Let everyone know about the affair', ""Get Remy's husband out of the picture""]",Get Remy's wife out of the picture,Get Remy's wife out of the picture,Get Remy's husband out of the picture,True,False,0.745145870372653,-0.515625,0.745145870372653,0.515625,237,3,False,True,False
1897,"Q: Robin was on a long road trip and had to stop by a gas station. Robin got out of the car and pumped their gas. What does Robin need to do before this? 
  choice: Have a full gas tank
  choice: Light a cigarette
  choice: Park the car
A:","['Park the car', 'Light a cigarette', 'Have a full gas tank']",Park the car,Have a full gas tank,Have a full gas tank,False,False,-2.4576311483979225,-1.69921875,2.4576311483979225,1.69921875,239,3,True,False,False
1898,"Q: Alex left Robin and told her to never call him again. How would Robin feel as a result? 
  choice: Distant from each other
  choice: Regretted
  choice: Upset with each other
A:","['Upset with each other', 'Distant from each other', 'Regretted']",Distant from each other,Distant from each other,Distant from each other,True,True,0.7539983540773392,0.828125,0.7539983540773392,0.828125,180,3,True,False,False
1899,"Q: Lee could not figure out how to play the videogame, but Lee spent the effort trying. What will Lee want to do next? 
  choice: Ask for help
  choice: Go to sleep
  choice: Quit playing games
A:","['Go to sleep', 'Quit playing games', 'Ask for help']",Ask for help,Ask for help,Ask for help,True,True,5.636254362761974,1.4375,5.636254362761974,1.4375,196,3,True,False,False
1900,"Q: Taylor had gotten very drunk and pissed on Jesse's bonfire. What will happen to Taylor after the fact? 
  choice: Beaten up by Jesse's other friends
  choice: Taken aside so that they can sober up
  choice: Yell at taylor
A:","['Yell at taylor', 'Taken aside so that they can sober up', ""Beaten up by Jesse's other friends""]",Taken aside so that they can sober up,Beaten up by Jesse's other friends,Beaten up by Jesse's other friends,False,False,-0.07387086004018784,-1.34375,0.07387086004018784,1.34375,227,3,True,False,False
1901,"Q: Kai recently purchased new clothes, but then found out they didn't fit. What will Kai want to do next? 
  choice: Buy new clothes
  choice: Decide what she want to buy
  choice: Know what her size was
A:","['Know what her size was', 'Decide what she want to buy', 'Buy new clothes']",Buy new clothes,Buy new clothes,Buy new clothes,True,True,0.7090972661972046,1.234375,0.7090972661972046,1.234375,206,3,True,False,False
1902,"Q: Casey put food where Collin had been sitting because he got up to go to the bathroom. How would Collin feel as a result? 
  choice: Angry
  choice: Funny
  choice: Sneaky
A:","['Sneaky', 'Funny', 'Angry']",Sneaky,Angry,Angry,False,False,-13.666999995708466,-0.8125,13.666999995708466,0.8125,176,3,True,False,False
1903,"Q: Carson tried to fight Robin but Robin refused and told Kai to back off. What will Robin want to do next? 
  choice: Distance themselves from Carson
  choice: Engage Carson in a fight
  choice: Taunt Carson into fighting them
A:","['Taunt Carson into fighting them', 'Engage Carson in a fight', 'Distance themselves from Carson']",Distance themselves from Carson,Distance themselves from Carson,Distance themselves from Carson,True,True,5.475558374077082,0.953125,5.475558374077082,0.953125,230,3,True,False,False
1904,"Q: Cameron leaved early in the morning so he could get their on time. What will Cameron want to do next? 
  choice: Get a good amount of sleep
  choice: Leave later than he should
  choice: Speed when driving
A:","['Get a good amount of sleep', 'Leave later than he should', 'Speed when driving']",Speed when driving,Get a good amount of sleep,Get a good amount of sleep,False,False,-7.32587081938982,-1.78125,7.32587081938982,1.78125,211,3,True,False,False
